name,latitude,longitude
VALLEY WATER RESCUE,46.821483,-96.815849
Rape and Abuse Crisis Center of Fargo,46.871272,-96.791596
RUTH MEIRS HOSPITALITY HOUSE INC,46.8887,-100.681855
PREGNANCY RESOUCE CENTER OF THE PARK,46.916826,-95.060446
COMMUNITY YOUTH SERVICES,47.046156,-122.893917
CRISIS CLINIC OF THURSTON-MASON COUNTY,47.05739,-122.889645
SUPERIOR SEARCH & RESCUE,47.105336,-88.548157
FAMILY RENEWAL SHELTER FOR BATTERED WOMEN & CHILDREN,47.194193,-122.434351
CRIME VICTIMS ADVOCATE,47.298652,-96.514687
WHITE EARTH FAMILY OFFICE,47.379099,-94.606786
Dawn - Domestic Abuse Women's Network,47.380748,-122.235232
"ALLIED RESTORATION, INC.",47.416099,-122.228908
RESTORE AND REPAIR MISSIONARY OUTREACH,47.510182,-122.2697
MONTANA DKI,47.514708,-111.267268
NORTHWOODS COALITION,47.571964,-94.801272
MOTHERS FOR POLICE ACCOUNTABILITY,47.611046,-122.293207
MEDICAL TEAMS INTERNATIONAL,47.615081,-122.344066
PATH,47.631863,-122.344267
MENTOR FIREMENS RELIEF,47.700816,-96.143731
EASTERN MONTANA MENTAL HEALTH,47.71233,-104.161695
ALLISON STRONG LLC,47.712578,-122.286899
Next Step Pregnancy Services,47.821634,-122.319945
COMMUNITY VIOLENCE INTERVENTION CENTER,47.922623,-97.027856
VIOLENCE FREE CRISIS LINE,48.201721,-114.334532
HELP NET-FIRST CALL FOR HELP,48.240382,-114.256123
CARE NET PREGNANCY CENTER OF OKANOGAN,48.468799,-119.500757
FRIENDS AGAINST ABUSE,48.601528,-93.4066
CRISIS INTERVENTION COUNSELING,48.676916,-117.809315
DOMESTIC VIOLENCE AND SEXUAL ASSAULT,48.751664,-122.478626
PROJECT DOVE DOMESTIC VIOLENCE ELIMINATED,50.445,-86.047
Sable House,51.383333,-97.483333
METLAKATLA WINGS,55.094325,-131.566827
BROTHER FRANCIS SHELTER,57.792442,-152.405901
ALASKA NETWORK ON DOMESTIC VIOLENCE SEXUAL ASSAULT,61.220018,-149.855702
EMMONAK WOMENS SHELTER,62.777780000,-164.5230600
